0:00:00.046880: Frequency: 2.5223372357846707e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4390.46630859375
0:30:36.764154: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:36.889150: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:36.951657: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:37.045407: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:37.170411: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:37.248524: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:37.342287: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:37.420400: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:37.514158: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:37.639154: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:37.701636: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:37.795413: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:37.889162: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:38.014660: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:38.077150: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:38.155266: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:38.295898: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:38.374029: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:38.467781: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:38.545894: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:38.624097: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:38.749010: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:38.842768: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:38.920898: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:38.999030: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:39.139641: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:39.217769: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:39.311526: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:39.420911: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:39.514648: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:39.592771: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:39.670894: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:39.764645: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:39.842780: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:39.967777: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:40.061528: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:40.155280: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:40.233385: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:40.358398: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:40.436511: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:40.530262: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:40.608403: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:40.702150: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:40.827152: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:40.905269: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:40.999030: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:41.077142: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:41.170906: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:41.280275: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:41.358403: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:41.467780: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:41.545891: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:41.639642: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:41.764654: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:41.842783: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:41.920894: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:41.999046: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:42.124022: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:42.217777: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:42.295892: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:42.389644: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:42.467771: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:42.592778: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:42.670892: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:42.764635: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:42.858397: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:42.983399: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:43.045897: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:43.139644: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:43.217763: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:43.342766: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:43.420893: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:43.530264: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:43.624016: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:43.702137: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:43.827133: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:43.905274: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:43.999024: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:44.077157: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:44.186517: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:44.280276: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:44.358397: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:44.452155: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:44.561522: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:44.639643: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:44.733405: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:44.842769: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:44.920897: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:45.014644: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:45.124037: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:45.202158: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:45.295910: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:45.374038: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:45.514660: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:45.577152: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:45.670906: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:45.780267: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:45.858405: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:45.952141: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:46.061531: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:46.139653: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:46.233321: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:46.342780: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:46.405271: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:46.530261: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:46.608401: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:46.717782: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:46.811530: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:46.889655: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:46.967768: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
