0:00:00.062486: Frequency: 2.942726775082116e-44, Amplitude: 1.401298464324817e-44, Offset: 89.99984741210938, Phase Shift: 1.401298464324817e-44, Phase: 253.05252075195312
0:26:48.595775: Frequency: 0.9999871850013733, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4193.95703125
0:26:48.673882: Frequency: 0.9999877214431763, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4194.49755859375
0:26:48.767632: Frequency: 0.9999881982803345, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4195.025390625
0:26:48.861381: Frequency: 0.9999886751174927, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4195.58447265625
0:26:48.939528: Frequency: 0.9999892115592957, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4196.150390625
0:26:49.049014: Frequency: 0.9999898672103882, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4196.89794921875
0:26:49.142777: Frequency: 0.9999902844429016, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4197.41943359375
0:26:49.236526: Frequency: 0.999990701675415, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4197.98486328125
0:26:49.330259: Frequency: 0.9999911189079285, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4198.5439453125
0:26:49.408735: Frequency: 0.9999914765357971, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4199.08447265625
0:26:49.502468: Frequency: 0.9999918341636658, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4199.625
0:26:49.596206: Frequency: 0.9999922513961792, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4200.2783203125
0:26:49.689967: Frequency: 0.9999926090240479, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4200.83154296875
0:26:49.814958: Frequency: 0.999993085861206, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4201.63525390625
0:26:49.893096: Frequency: 0.9999933242797852, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4202.17529296875
0:26:49.986840: Frequency: 0.9999935626983643, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4202.703125
0:26:50.064968: Frequency: 0.9999938011169434, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4203.21826171875
0:26:50.143101: Frequency: 0.9999940395355225, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4203.771484375
0:26:50.283718: Frequency: 0.9999943971633911, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4204.55029296875
0:26:50.361840: Frequency: 0.9999946355819702, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4205.021484375
0:26:50.439969: Frequency: 0.9999948740005493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4205.568359375
0:26:50.518110: Frequency: 0.9999951124191284, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4206.1025390625
0:26:50.643084: Frequency: 0.9999954700469971, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4206.869140625
0:26:50.721221: Frequency: 0.9999956488609314, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4207.37158203125
0:26:50.814978: Frequency: 0.9999958276748657, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4207.88671875
0:26:50.939966: Frequency: 0.9999960660934448, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4208.69677734375
0:26:51.018086: Frequency: 0.9999961853027344, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4209.18701171875
0:26:51.096207: Frequency: 0.9999963045120239, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4209.70849609375
0:26:51.189968: Frequency: 0.9999964237213135, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4210.26171875
0:26:51.314979: Frequency: 0.9999966025352478, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4211.03466796875
0:26:51.393084: Frequency: 0.9999967217445374, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4211.58740234375
0:26:51.471229: Frequency: 0.9999968409538269, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4212.06494140625
0:26:51.564971: Frequency: 0.9999969601631165, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4212.59912109375
0:26:51.689960: Frequency: 0.9999971389770508, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4213.40966796875
0:26:51.768091: Frequency: 0.9999972581863403, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4213.9375
0:26:51.846221: Frequency: 0.9999973773956299, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4214.38330078125
0:26:51.939964: Frequency: 0.9999974966049194, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4214.955078125
0:26:52.064967: Frequency: 0.9999976754188538, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4215.74658203125
0:26:52.143082: Frequency: 0.9999977946281433, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4216.3056640625
0:26:52.236842: Frequency: 0.9999979138374329, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4216.83349609375
0:26:52.314964: Frequency: 0.9999980330467224, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4217.37353515625
0:26:52.393083: Frequency: 0.999998152256012, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4217.888671875
0:26:52.533712: Frequency: 0.9999983310699463, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4218.6923828125
0:26:52.611840: Frequency: 0.9999984502792358, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4219.23291015625
0:26:52.705588: Frequency: 0.9999985694885254, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4219.77978515625
0:26:52.783713: Frequency: 0.9999986886978149, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4220.33251953125
0:26:52.877529: Frequency: 0.9999986886978149, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4220.873046875
0:26:53.002471: Frequency: 0.9999987483024597, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4221.67138671875
0:26:53.064981: Frequency: 0.9999987483024597, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4222.1171875
0:26:53.158716: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4222.67041015625
0:26:53.252463: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4223.2294921875
0:26:53.377459: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4224.05224609375
0:26:53.455583: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4224.58642578125
0:26:53.549338: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4225.126953125
0:26:53.627472: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4225.6484375
0:26:53.752460: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4226.376953125
0:26:53.830584: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4226.9111328125
0:26:53.924343: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4227.4580078125
0:26:54.002455: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4227.9921875
0:26:54.096207: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4228.5263671875
0:26:54.205584: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4229.267578125
0:26:54.283715: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4229.8017578125
0:26:54.377458: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4230.36083984375
0:26:54.487295: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4231.0771484375
0:26:54.581049: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4231.61767578125
0:26:54.674804: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4232.1767578125
0:26:54.752925: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4232.685546875
0:26:54.877933: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4233.5087890625
0:26:54.956049: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4233.97998046875
0:26:55.034193: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4234.5205078125
0:26:55.127934: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4235.0419921875
0:26:55.252943: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4235.83349609375
0:26:55.331059: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4236.3486328125
0:26:55.424810: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4236.88916015625
0:26:55.502928: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4237.4296875
0:26:55.627938: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4238.158203125
0:26:55.706054: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4238.705078125
0:26:55.784180: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4239.2392578125
0:26:55.877925: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4239.7607421875
0:26:55.956051: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4240.3134765625
0:26:56.065444: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4241.04248046875
0:26:56.159171: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4241.5830078125
0:26:56.252938: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4242.11083984375
0:26:56.331064: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4242.669921875
0:26:56.456050: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4243.46826171875
0:26:56.534173: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4243.939453125
0:26:56.627923: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4244.4794921875
0:26:56.706071: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4245.03857421875
0:26:56.815423: Frequency: 0.9999988079071045, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4245.67333984375
0:26:56.909183: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4246.25146484375
0:26:57.018551: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4246.986328125
0:26:57.112301: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4247.5078125
0:26:57.190440: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4248.04833984375
0:26:57.315421: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4248.8212890625
0:26:57.409179: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4249.3740234375
0:26:57.487296: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4249.8955078125
0:26:57.565424: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4250.36669921875
0:26:57.690423: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4251.15234375
0:26:57.752943: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4251.6171875
0:26:57.846672: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4252.1513671875
0:26:57.956057: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4252.9052734375
0:26:58.049805: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4253.43310546875
0:26:58.127931: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4253.98583984375
0:26:58.221683: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4254.49462890625
0:26:58.346697: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4255.2734375
0:26:58.424814: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4255.8330078125
0:26:58.502929: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4256.28515625
0:26:58.581048: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4256.81884765625
0:26:58.706046: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4257.56640625
0:26:58.784171: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4258.09423828125
0:26:58.877931: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4258.6533203125
0:26:58.971677: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4259.2001953125
0:26:59.081062: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4259.9228515625
0:26:59.159187: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4260.47607421875
0:26:59.284176: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4261.21728515625
0:26:59.377929: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4261.78271484375
0:26:59.456059: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4262.3232421875
0:26:59.549799: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4262.8701171875
0:26:59.643551: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4263.42919921875
0:26:59.721677: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4263.9755859375
0:26:59.815428: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4264.509765625
0:26:59.940425: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4265.326171875
0:27:00.018559: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4265.873046875
0:27:00.112301: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4266.419921875
0:27:00.190425: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4266.9541015625
0:27:00.268549: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4267.4755859375
0:27:00.409190: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4268.29248046875
0:27:00.487312: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4268.7509765625
0:27:00.565422: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4269.29736328125
0:27:00.659189: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4269.85009765625
0:27:00.784170: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4270.6171875
0:27:00.862304: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4271.16357421875
0:27:00.940443: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4271.69140625
0:27:01.034177: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4272.212890625
0:27:01.112304: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4272.765625
0:27:01.237298: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4273.5263671875
0:27:01.331048: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4274.07275390625
0:27:01.409180: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4274.59423828125
0:27:01.518562: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4275.3037109375
0:27:01.612302: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4275.84423828125
0:27:01.690424: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4276.4033203125
0:27:01.784178: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4276.94384765625
0:27:01.862298: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4277.4716796875
0:27:01.987299: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4278.263671875
0:27:02.081076: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4278.810546875
0:27:02.159178: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4279.29443359375
0:27:02.284177: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4280.080078125
0:27:02.362305: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4280.63330078125
0:27:02.456047: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4281.1484375
0:27:02.518549: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4281.61328125
0:27:02.643567: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4282.39892578125
0:27:02.737299: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4282.96484375
0:27:02.831049: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4283.486328125
0:27:02.909187: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4284.03955078125
0:27:03.002927: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4284.60498046875
0:27:03.112297: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4285.2646484375
0:27:03.190430: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4285.79248046875
0:27:03.284186: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4286.3388671875
0:27:03.409172: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4287.14892578125
0:27:03.487301: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4287.68310546875
0:27:03.581050: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4288.2109375
0:27:03.659179: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4288.75732421875
0:27:03.737298: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4289.2724609375
0:27:03.862313: Frequency: 0.9999988675117493, Amplitude: 89.99993133544922, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4290.0390625
